374.505,412.64099999999996,500.575
374.372,412.28200000000004,499.115
373.405,411.31600000000003,498.764
373.269,410.996,497.425
374.10699999999997,411.623,496.453
374.05899999999997,411.253,495.087
373.11199999999997,410.43100000000004,494.52
372.135,409.913,495.088
373.395,410.226,493.102
374.48,410.61699999999996,492.325
374.392,410.197,490.94
373.231,409.469,490.673
372.259,409.28,492.07
375.06399999999996,412.584,496.81
375.21000000000004,412.929,498.157
376.211,413.902,498.471
375.714,415.596,498.497
374.56899999999996,415.707,499.393
376.93600000000004,416.32,498.736
375.151,416.038,496.837
373.841,416.53999999999996,496.641
373.39,416.898,495.357
374.203,416.764,494.248
373.685,417.14099999999996,492.889
375.498,416.257,494.473
376.39599999999996,416.10699999999997,493.333
375.874,416.163,492.205
377.595,415.90700000000004,493.597
375.986,415.878,495.759
375.51,412.446,500.966
374.20500000000004,413.707,500.708
373.848,412.05600000000004,501.194
372.735,410.81399999999996,499.502
372.509,410.231,497.21
374.781,411.602,494.493
375.293,411.221,492.697
375.127,410.405,490.18
372.923,409.01099999999997,489.73
375.719,413.06600000000003,496.067
377.03499999999997,413.587,499.049
373.176,416.63300000000004,497.51
372.36,417.272,495.228
372.596,417.175,492.939
374.11199999999997,418.12,492.56
373.93600000000004,416.389,492.138
377.006,415.5,495.903
376.98900000000003,415.51300000000003,495.938
374.603,413.192,499.815
379.595,411.722,500.604
373.197,414.187,498.351
375.122,410.363,499.815
376.352,412.424,500.46
374.81899999999996,410.06600000000003,496.936
377.55,409.597,495.618
376.73900000000003,407.796,495.643
375.946,409.654,495.989
371.714,412.502,491.565
373.108,413.978,493.139
374.228,413.111,492.913
377.765,415.901,493.263
376.779,414.845,494.607
375.651,412.725,492.291
372.645,409.101,496.582
371.58500000000004,409.56399999999996,496.485
377.24,413.895,493.872
373.93399999999997,414.46799999999996,494.501
375.51599999999996,414.401,495.493
378.28,417.897,493.699
376.022,414.328,494.316
377.75,413.081,495.655
377.13300000000004,413.159,500.209
379.223,412.485,493.8
374.905,407.496,497.211
377.581,408.08500000000004,495.939
377.379,409.77,495.293
376.81399999999996,410.08500000000004,495.573
376.58500000000004,413.626,494.441
372.778,414.64099999999996,493.304
374.774,414.128,493.307
377.555,410.10699999999997,496.476
377.703,410.454,495.712
377.858,410.619,494.335
376.671,409.30600000000004,493.384
376.51099999999997,410.054,493.132
377.41200000000003,411.576,495.986
376.40999999999997,413.921,496.795
371.435,413.404,496.052
371.27,415.273,495.957
373.094,415.179,494.487
376.53499999999997,415.123,496.629
376.41499999999996,414.245,495.657
372.414,411.413,494.526
373.496,410.725,495.544
495.73,495.397,494.495
495.052,493.353,494.391
493.503,494.815,494.721
492.913,494.413,495.787
493.83,494.147,494.962
495.966,494.525,494.19
496.049,494.389,496.941
495.05,494.447,497.656
497.059,494.468,495.815
497.748,494.213,496.827
497.153,376.437,498.587
497.061,377.348,495.591
497.696,377.233,494.542
497.538,376.46500000000003,494.92
495.552,373.099,494.66
495.618,376.18,494.808
495.47,376.21799999999996,495.052
493.786,378.164,494.653
494.584,376.11199999999997,494.937
494.895,376.378,496.684
494.932,379.122,494.096
494.838,377.18100000000004,494.795
494.943,374.717,494.344
497.015,376.16499999999996,495.087
496.041,377.76,495.401
496.763,375.512,495.154
495.824,375.257,494.718
494.52,376.30899999999997,495.489
495.695,375.707,494.498
495.736,373.648,493.637
496.259,376.113,493.538
494.587,376.03,494.386
495.403,376.394,494.661
494.382,375.86400000000003,497.13
493.226,374.651,495.638
495.185,373.558,495.522
496.652,373.264,495.883
494.212,373.265,494.605
495.41,375.83500000000004,496.527
496.197,377.063,494.358
495.767,374.81,494.463
494.788,378.27,494.317
494.009,377.007,496.926
496.939,377.326,497.229
496.97,482.484,496.732
497.025,377.014,497.126
495.029,495.04,495.251
495.994,494.686,494.423
495.325,494.861,495.306
495.453,495.645,496.699
495.6,495.424,495.4
496.239,496.296,496.538
497.235,496.25,496.496
495.524,497.292,496.535
496.555,496.611,495.891
495.631,495.654,496.053
495.324,496.313,493.526
496.742,379.5,496.391
496.752,377.25800000000004,494.279
496.542,376.83299999999997,494.835
495.943,375.31600000000003,494.494
494.117,375.625,493.506
494.499,377.216,492.585
494.454,377.224,
