453.61,462.933,334.894
454.572,463.6,333.924
455.76,464.217,334.66700000000003
456.555,465.21,333.81899999999996
456.226,466.51,333.79499999999996
456.936,467.514,333.015
456.529,468.678,333.046
458.032,467.091,332.269
458.453,465.743,332.253
459.547,465.372,331.448
460.0,464.056,331.38
461.141,463.574,330.76800000000003
461.672,464.332,329.688
462.704,465.326,330.116
463.991,465.061,330.411
464.996,466.038,330.78200000000004
466.322,465.765,330.94
467.285,466.813,331.34299999999996
468.472,466.658,331.524
466.691,468.007,331.471
459.341,463.022,332.09000000000003
459.789,461.571,332.075
458.23,463.393,332.88599999999997
457.739,464.711,332.969
453.21500000000003,461.996,334.45500000000004
454.089,462.698,335.849
452.755,463.563,335.094
453.999,464.335,333.349
454.90700000000004,462.849,333.23
456.407,463.416,335.068
455.392,464.727,335.536
455.365,466.885,334.356
460.052,466.166,330.91200000000003
460.889,464.836,329.094
462.119,463.621,328.99199999999996
462.333,466.34,330.196
464.303,464.058,330.378
464.627,467.041,330.974
466.784,464.785,330.902
467.407,468.608,331.802
459.127,460.949,332.675
459.774,461.21,331.043
460.818,461.439,332.426
457.749,462.589,333.427
456.935,464.965,333.587
454.31399999999996,463.4,333.153
452.03200000000004,462.861,335.286
455.084,461.701,337.55899999999997
456.813,460.847,337.483
454.342,465.632,335.762
454.073,463.038,331.23400000000004
457.887,463.575,332.644
456.052,465.342,334.313
454.807,463.21,336.93899999999996
454.36699999999996,462.896,336.978
457.161,466.771,331.278
458.068,466.234,330.674
461.054,461.345,332.54499999999996
461.553,461.668,331.10400000000004
460.528,463.01,333.603
459.537,463.341,336.808
461.265,462.754,336.38300000000004
455.75,464.725,334.868
450.398,462.903,339.601
451.384,461.69,339.558
460.5,463.602,337.072
461.856,466.289,335.227
459.511,464.234,337.429
460.544,462.824,336.849
458.327,464.433,335.60900000000004
457.441,466.831,337.848
456.62,466.066,335.471
455.007,461.099,337.616
457.158,461.155,336.35900000000004
452.423,463.101,335.461
454.731,460.312,336.786
456.915,460.461,337.325
459.192,460.835,331.174
458.61,458.173,335.764
460.072,460.094,334.627
461.502,462.422,335.55899999999997
458.751,464.837,337.60900000000004
458.282,462.832,335.47
457.762,461.588,337.469
459.747,461.686,334.84299999999996
460.567,460.216,335.93100000000004
464.62,460.544,336.554
466.658,462.495,335.84000000000003
335.08000000000004,462.937,337.102
335.903,461.093,335.629
337.04200000000003,457.423,335.0
335.13800000000003,462.768,336.499
336.797,462.463,336.443
336.506,467.697,335.749
333.432,461.46,334.19399999999996
331.387,460.821,336.318
336.199,458.547,335.07
335.094,459.045,337.61199999999997
336.068,460.01,337.18600000000004
336.31399999999996,461.247,334.586
335.43100000000004,460.838,336.46000000000004
337.668,458.921,336.139
336.382,459.336,335.247
336.48400000000004,462.023,336.305
336.078,459.542,338.334
336.127,460.657,336.332
336.64099999999996,459.031,335.848
332.523,461.593,336.59299999999996
338.9,460.955,335.826
337.18899999999996,460.413,336.52
336.64,459.602,336.491
336.589,460.71,336.473
336.52,460.036,336.783
334.776,460.448,532.395
335.976,462.108,463.63
336.699,462.241,463.822
336.438,462.088,462.154
335.515,462.534,462.545
333.525,459.689,462.289
335.744,460.194,464.603
336.775,460.634,464.823
336.148,460.993,460.255
337.428,461.008,460.524
337.361,460.888,461.483
336.28999999999996,460.371,461.02
336.29200000000003,462.241,461.046
337.403,461.728,464.615
337.81600000000003,462.032,465.159
335.748,461.154,463.755
336.551,461.987,463.63
336.128,462.599,463.495
333.926,461.546,461.026
337.98900000000003,462.918,464.914
337.674,462.779,464.543
337.66499999999996,460.47,462.994
336.79200000000003,461.567,462.042
337.73,462.935,462.037
336.394,461.256,462.419
335.43399999999997,461.262,459.281
337.375,461.018,465.567
337.973,462.014,466.574
338.225,458.303,463.097
334.82,460.684,462.3
336.14300000000003,461.321,462.248
334.025,462.88,462.804
334.794,460.029,461.938
335.373,461.687,462.571
334.80899999999997,459.394,461.118
333.827,458.524,460.874
333.13800000000003,457.381,461.181
337.481,462.276,460.312
336.246,462.203,462.207
334.192,462.289,464.345
463.013,459.379,464.289
460.11,464.77,459.214
462.501,464.975,459.404
465.819,467.157,466.447
467.164,464.539,460.324
467.007,463.105,462.946
464.065,,
