5.689874,-0.6729436,-0.5926651
5.06305,0.6112394,-0.5758087
3.7348907,0.49730274,-0.25296292
3.3149593,0.60681254,1.0724705
4.446022,0.8436592,2.3585975
1.9521232,0.5300487,1.3970616
0.9666086,0.35847554,0.4101266
-0.42305323,0.2776954,0.74446464
-0.9641589,0.53874356,1.982348
-0.43592116,0.93435645,3.0086694
-2.3192246,0.30523,1.9382204
-2.7934203,0.049847882,0.6050823
-3.6617422,-1.1997255,0.5356836
-4.3783283,-1.1906176,-0.8039993
-4.8494024,0.5375781,-1.062506
-3.579271,1.232828,0.03758504
-1.4406999,-0.10193915,-0.11354216
-1.3483069,-0.49353117,-1.2708981
1.4091061,0.28345945,-0.92140734
2.770574,0.36157563,-1.251269
3.2073452,0.301506,-2.9231558
5.2432613,-1.3270091,-1.3488419
6.7427855,-0.5267442,-0.85141385
5.6465316,-1.1530104,0.3905884
1.6944743,0.5988942,2.4504595
-2.8944886,0.5470046,2.7371283
-3.073091,-2.1180065,0.64666253
-4.3987136,-1.1981632,1.3505465
-3.7239864,-1.5143774,-1.6182145
-5.2607913,-1.8363307,-0.7942262
-4.094525,1.7913264,0.826355
-2.9522424,1.9352188,-0.52080697
0.70976114,0.18959577,-1.747572
